trade_date,pe_ttm,pb,ps_ttm,turnover_rate,total_mv,circ_mv
20231127,5.1142,0.8314,2.1793,0.2817,74146346.0669,60649096.6213
20231128,5.0725,0.8246,2.1615,0.2303,73541069.7725,60154001.955
20231129,5.0099,0.8145,2.1348,0.3009,72633155.3309,59411359.9555
20231130,5.0081,0.8142,2.1341,0.2674,72607935.4853,59390731.0111
20231201,4.9159,0.7992,2.0948,0.4279,71271283.6684,58297396.9564
20231204,4.8846,0.7941,2.0815,0.2704,70817326.4476,57926075.9566
20231205,4.7855,0.778,2.0392,0.3,69379795.2484,56750226.1242
20231206,4.829,0.7851,2.0577,0.2963,70010291.3884,57265949.7349
20231207,4.8377,0.7865,2.0614,0.2884,70136390.6164,57369094.457
20231208,4.7837,0.7777,2.0385,0.2586,69354575.4028,56729597.1798
20231211,4.829,0.7851,2.0577,0.3675,70010291.3884,57265949.7349
20231212,4.8794,0.7933,2.0792,0.2444,70741666.9108,57864189.1233
20231213,4.735,0.7698,2.0177,0.3254,68648419.7259,56151986.7357
20231214,4.702,0.7644,2.0036,0.2158,68169242.6595,55760036.7916
20231215,4.7368,0.7701,2.0185,0.4754,68673639.5715,56172615.6802
20231218,4.7455,0.7715,2.0222,0.2313,68799738.7995,56275760.4023
20231219,4.7472,0.7718,2.0229,0.1825,68824958.6451,56296389.3467
20231220,4.7072,0.7653,2.0059,0.2575,68244902.1963,55821923.6249
20231221,4.8203,0.7836,2.054,0.368,69884192.1604,57162805.0128
20231222,4.8029,0.7808,2.0466,0.3023,69631993.7044,56956515.5685
20231225,4.789,0.7786,2.0407,0.2031,69430234.9396,56791484.013
20231226,4.7437,0.7712,2.0214,0.1771,68774518.9539,56255131.4579
20231227,4.7489,0.772,2.0236,0.1991,68850178.4907,56317018.2912
20231228,4.869,0.7916,2.0748,0.5144,70590347.8372,57740415.4568
20231229,4.8394,0.7868,2.0622,0.3179,70161610.462,57389723.4015
20240102,4.7977,0.78,2.0444,0.2628,69556334.1676,56894628.7352
20240103,4.8307,0.7853,2.0585,0.2104,70035511.234,57286578.6793
20240104,4.8377,0.7865,2.0614,0.3088,70136390.6164,57369094.457
20240105,4.9212,0.8,2.097,0.5772,71346943.2052,58359283.7896
20240108,4.8933,0.7955,2.0852,0.396,70943425.6756,58029220.6788
20240109,4.9003,0.7966,2.0881,0.2708,71044305.058,58111736.4565
20240110,4.8794,0.7933,2.0792,0.2199,70741666.9108,57864189.1233
20240111,4.9368,0.8026,2.1037,0.3564,71573921.8156,58544944.2895
20240112,4.9646,0.8071,2.1156,0.2801,71977439.3453,58875007.4004
20240115,5.0047,0.8136,2.1326,0.2339,72557495.7941,59349473.1222
20240116,5.0673,0.8238,2.1593,0.4137,73465410.2357,60092115.1217
20240117,5.0777,0.8255,2.1637,0.6344,73616729.3093,60215888.7883
20240118,5.1456,0.8365,2.1926,0.6278,74600303.2878,61020417.621
20240119,5.1717,0.8408,2.2038,0.4695,74978600.9718,61329851.7874
20240122,5.2039,0.7981,2.2496,0.7512,76290032.943,62402556.8977
20240123,5.1592,0.7912,2.2303,0.4295,75634316.9574,61866204.3426
20240124,5.1764,0.7939,2.2377,0.4726,75886515.4134,62072493.7869
20240125,5.3157,0.8152,2.298,0.5984,77929322.9071,63743438.2856
20240126,5.3536,0.821,2.3143,0.4896,78484159.5103,64197275.063
